Site, Line, Product, Date Time, Adaptive Length, Caliper Length, Color; L, Diameter; Avg, External Measurement Weight 0, Height; Avg, Max Edge Fat Width, Single Caliper Width, Tail Length, Total Fat Percent Area, Total Fat Top Area,% Compliance Weight,% Compliance Thickness
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:53 PM, ,3.61896, , ,5.14,1.27272,0,3.2128, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:58 PM, ,3.3829, , ,4.96,1.15886,0,2.8805, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:32:03 PM, ,3.54186, , ,5.42,1.6559,0,2.21725, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:32:09 PM, ,3.83156, , ,5.18,1.37548,0,2.22336, , ,0.017903, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:32:14 PM, ,3.15037, , ,4.52,1.30206,0,2.83963, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:32:20 PM, ,4.74152, , ,5.24,1.2546,0,2.77044, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:28 PM, ,3.57944, , ,4.84,1.26845,0,2.40528, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:34 PM, ,3.48319, , ,5.32,1.54076,0,2.44933, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:39 PM, ,3.79404, , ,5.38,1.56225,0,2.09481, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:45 PM, ,3.51754, , ,4.86,1.22835,0,2.79517, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:49 PM, ,3.17957, , ,5.1,1.41644,0,2.89552, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:55 PM, ,4.13705, , ,4.78,1.3806,0,1.80257, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:33:59 PM, ,4.15405, , ,4.96,1.14848,0,2.94059, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:05 PM, ,4.10273, , ,5.12,1.24262,0,2.4192, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:11 PM, ,3.96988, , ,5.04,1.35366,0,1.81094, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:16 PM, ,3.87663, , ,4.94,1.28326,0,2.81354, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:22 PM, ,3.64855, , ,5.4,1.42081,0,2.73133, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:27 PM, ,4.54196, , ,5.24,1.07675,0,2.90687, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:33 PM, ,4.46486, , ,5.28,1.27371,0,2.03855, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:39 PM, ,3.62741, , ,5.46,1.41269,0,2.49772, , ,0.0390733, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:48 PM, ,3.66032, , ,5.28,1.37217,0,2.22727, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:34:57 PM, ,3.6321, , ,5.3,1.23523,0,3.16314, , ,0.0241846, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:05 PM, ,3.70157, , ,4.88,1.26507,0,3.04435, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:08 PM, ,3.4089, , ,4.64,1.23337,0,2.93844, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:14 PM, ,3.70329, , ,5.26,1.28605,0,2.90252, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:26 PM, ,3.05554, , ,5.1,1.39959,0,2.67011, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:31 PM, ,3.62322, , ,5.52,1.41787,0,3.20045, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:37 PM, ,3.57281, , ,5.44,1.4209,0,2.48715, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:42 PM, ,4.3188, , ,5.48,1.20716,0,3.04814, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:48 PM, ,3.58011, , ,5.02,1.35053,0,3.02603, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:53 PM, ,3.70665, , ,5.52,1.24575,0,2.57836, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:35:58 PM, ,3.36879, , ,4.88,1.46055,0,3.02703, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:09 PM, ,3.42563, , ,4.96,1.14733,0,3.2225, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:14 PM, ,3.37139, , ,4.46,1.16817,0,2.72083, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:19 PM, ,3.73584, , ,5.4,1.40874,0,2.58423, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:25 PM, ,3.59003, , ,5.02,1.2067,0,2.64844, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:30 PM, ,3.52142, , ,4.9,1.24704,0,2.92378, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:35 PM, ,3.37261, , ,5.38,1.30023,0,3.17343, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:40 PM, ,3.95973, , ,5.34,1.33798,0,2.0007, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:49 PM, ,3.57067, , ,5.42,1.32339,0,2.72677, , ,0.0528442, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:54 PM, ,4.16442, , ,4.76,1.29353,0,2.18156, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:36:59 PM, ,3.4886, , ,5.48,1.40418,0,2.69311, , ,0.0223437, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:06 PM, ,3.88261, , ,5.52,1.30171,0,2.26635, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:11 PM, ,4.40502, , ,4.92,1.20612,0,2.14442, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:16 PM, ,3.23754, , ,4.58,1.24085,0,2.83302, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:21 PM, ,4.04395, , ,5.5,1.23423,0,3.13228, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:26 PM, ,3.73254, , ,5.06,1.26084,0,2.63122, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:32 PM, ,3.63208, , ,5.1,1.30409,0,2.56016, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:39 PM, ,4.56533, , ,5.54,1.13585,0,2.61239, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:44 PM, ,3.69622, , ,5.16,1.32137,0,2.68253, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:50 PM, ,3.60509, , ,5.36,1.4207,0,3.10657, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:37:55 PM, ,3.28539, , ,4.6,1.21123,0,2.58433, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:00 PM, ,3.43382, , ,4.66,1.22529,0,2.77475, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:05 PM, ,3.85548, , ,5.46,1.16821,0,3.37932, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:10 PM, ,3.66255, , ,5.16,1.14692,0,3.38108, , ,0.131989, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:15 PM, ,3.51032, , ,5.36,1.3413,0,3.17429, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:26 PM, ,3.53283, , ,5.24,1.30913,0,3.0006, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:32 PM, ,3.37427, , ,5.4,1.37033,0,2.83372, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:37 PM, ,3.94614, , ,5.2,1.28098,0,2.91659, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:43 PM, ,4.72834, , ,5.28,0.97071,0,3.53509, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:50 PM, ,3.91215, , ,4.86,1.18665,0,2.57568, , ,0.0160297, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:38:55 PM, ,3.83041, , ,5.5,1.25635,0,3.31136, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:39:01 PM, ,3.70105, , ,5.16,1.23831,0,2.88232, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:39:06 PM, ,3.7875, , ,5,1.41232,0,2.38528, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:39:14 PM, ,3.48768, , ,4.92,1.39445,0,2.52716, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:39:22 PM, ,4.32144, , ,4.7,1.32385,0,2.17377, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:00 PM, ,3.62757, , ,4.76,1.20173,0,2.90869, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:05 PM, ,3.79219, , ,4.92,1.33273,0,2.17962, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:09 PM, ,3.74782, , ,4.86,1.35329,0,2.0934, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:14 PM, ,4.21914, , ,5.24,1.32034,0,1.83817, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:20 PM, ,3.91427, , ,5.2,1.30355,0,2.38585, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:25 PM, ,4.2345, , ,5.14,1.35277,0,2.02827, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:30 PM, ,3.91521, , ,4.68,1.1194,0,2.6277, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:36 PM, ,3.58051, , ,5.44,1.59794,0,2.27936, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:42 PM, ,4.13757, , ,5.1,1.41372,0,1.8298, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:49 PM, ,4.24409, , ,5.02,1.3051,0,2.25852, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:40:56 PM, ,4.34936, , ,4.84,1.22858,0,2.21462, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:01 PM, ,3.33767, , ,4.66,1.15659,0,3.11966, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:06 PM, ,4.73481, , ,4.84,1.28782,0,2.08636, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:12 PM, ,3.49562, , ,4.96,1.24706,0,2.91561, , ,0.0191529, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:18 PM, ,3.6892, , ,5.46,1.06727,0,3.28281, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:31 PM, ,4.19539, , ,4.86,1.49994,0,1.60178, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:35 PM, ,4.18635, , ,5.4,1.19781,0,3.19507, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:41 PM, ,3.95879, , ,5.06,1.22858,0,2.14159, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:46 PM, ,4.46468, , ,5.08,1.34503,0,2.24008, , ,0.0940017, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:53 PM, ,3.91346, , ,5.5,1.25062,0,3.24342, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:41:59 PM, ,4.01515, , ,5.32,1.11291,0,3.3001, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:05 PM, ,3.90619, , ,5.32,1.34314,0,2.78156, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:11 PM, ,3.70704, , ,5.1,1.20095,0,2.80662, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:16 PM, ,4.10427, , ,5.12,1.39362,0,2.02662, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:23 PM, ,3.72234, , ,5.18,1.34855,0,2.56509, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:29 PM, ,3.98339, , ,5.1,1.24948,0,2.18277, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:34 PM, ,3.76891, , ,4.98,1.34063,0,2.30744, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:46 PM, ,3.69643, , ,5.2,1.40186,0,2.82453, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:42:53 PM, ,3.9077, , ,5.18,1.26842,0,2.63012, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:03 PM, ,3.92709, , ,4.76,1.39956,0,2.06447, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:09 PM, ,3.80454, , ,5.12,1.46742,0,2.02796, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:15 PM, ,3.60401, , ,4.58,1.20252,0,2.80308, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:20 PM, ,3.83747, , ,5.36,1.33266,0,2.27045, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:26 PM, ,4.2112, , ,5.36,1.35825,0,2.16895, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:32 PM, ,3.98644, , ,4.78,1.35933,0,2.37772, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:38 PM, ,3.50178, , ,5.44,1.19527,0,3.14834, , ,0.0344204, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:44 PM, ,4.46051, , ,5.44,1.23834,0,2.39184, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:49 PM, ,4.13625, , ,4.8,1.25214,0,2.29298, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:43:55 PM, ,3.97553, , ,4.96,1.41562,0,2.13294, , ,0.0169596, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:00 PM, ,3.91106, , ,4.94,1.10494,0,2.97059, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:06 PM, ,3.48716, , ,5.1,1.15072,0,3.2861, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:11 PM, ,3.51757, , ,4.5,1.18506,0,2.72909, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:17 PM, ,3.88612, , ,5.24,1.1556,0,3.42422, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:22 PM, ,3.78635, , ,4.58,1.29589,0,2.01215, , ,0.0234243, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:26 PM, ,3.23607, , ,5.16,1.50612,0,2.52017, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:32 PM, ,3.56796, , ,4.78,1.13977,0,3.23768, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:37 PM, ,3.8591, , ,5.46,1.33992,0,2.77325, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:43 PM, ,3.77613, , ,5.14,1.30756,0,2.70433, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:44:48 PM, ,3.88122, , ,5.16,1.32171,0,2.51602, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:03:36 PM, ,3.99528, , ,5.52,1.39713,0,2.79802, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:03:42 PM, ,3.8469, , ,4.58,1.13797,0,2.3656, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:03:47 PM, ,3.53569, , ,5,1.28278,0,2.81061, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:07:41 PM, ,3.85886, , ,4.84,1.52313,0,2.10982, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:07:46 PM, ,4.0156, , ,5.1,1.34674,0,1.79931, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:07:50 PM, ,4.24747, , ,5.36,1.41087,0,1.70037, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:07:56 PM, ,3.64804, , ,4.7,1.12953,0,2.92563, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:01 PM, ,3.38132, , ,5.02,1.17678,0,3.16455, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:07 PM, ,3.62898, , ,5.22,1.21371,0,3.25704, , ,0.0263681, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:12 PM, ,3.58966, , ,5.4,1.26725,0,3.11181, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:19 PM, ,4.00004, , ,5.22,1.3695,0,1.89445, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:24 PM, ,3.75293, , ,4.6,1.19573,0,3.46286, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:30 PM, ,4.28993, , ,5.04,1.24713,0,1.92043, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:36 PM, ,3.4501, , ,4.78,1.16529,0,2.85264, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:41 PM, ,4.03522, , ,5.24,1.34487,0,2.2852, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 4:08:46 PM, ,3.78535, , ,4.78,1.36505,0,1.88782, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:20 PM, ,3.42143, , ,5.68,1.37095,0,3.21365, , ,0.0328822, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:25 PM, ,3.68329, , ,5.64,1.29554,0,3.42304, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:30 PM, ,3.78785, , ,6.04,1.29706,0,2.90877, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:37 PM, ,3.5283, , ,5.94,1.50404,0,2.27114, , ,0.0157287, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:42 PM, ,3.60062, , ,6.16,1.46736,0,2.67221, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:47 PM, ,4.42122, , ,6.12,1.29856,0,2.85598, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:53 PM, ,4.01527, , ,6.46,1.07916,0,3.25183, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:10:58 PM, ,4.02014, , ,6.18,1.49052,0,3.18795, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:04 PM, ,4.23281, , ,6.22,1.42646,0,2.27825, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:09 PM, ,3.81876, , ,5.74,1.25955,0,2.92056, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:15 PM, ,3.75034, , ,5.74,1.38006,0,2.82115, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:23 PM, ,4.12339, , ,5.54,1.53372,0,2.077, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:28 PM, ,3.53093, , ,5.88,1.36253,0,3.19062, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:34 PM, ,3.7276, , ,5.98,1.39701,0,2.81347, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:39 PM, ,4.05634, , ,5.94,1.6049,0,2.70661, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:45 PM, ,3.69233, , ,5.46,1.36574,0,2.69774, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:51 PM, ,3.76688, , ,6.32,1.32668,0,2.93391, , ,0.0205333, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:11:57 PM, ,4.37881, , ,5.96,1.30667,0,2.8453, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:05 PM, ,3.95187, , ,5.68,1.46433,0,2.35682, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:11 PM, ,3.48711, , ,6.18,1.28876,0,3.11882, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:18 PM, ,4.98183, , ,6.22,1.28174,0,2.55674, , ,0.0287686, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:23 PM, ,3.88732, , ,5.86,1.55226,0,2.78598, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:29 PM, ,4.30753, , ,6.3,1.2621,0,3.35053, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:35 PM, ,3.39421, , ,6.06,1.46202,0,3.066, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:40 PM, ,4.65304, , ,5.76,1.03079,0,3.45267, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:45 PM, ,3.49994, , ,6.08,1.3331,0,3.37834, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:52 PM, ,3.5639, , ,6.14,1.39254,0,3.34419, , ,0.0217788, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:12:57 PM, ,3.45408, , ,5.92,1.24809,0,3.15245, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:04 PM, ,3.55589, , ,5.46,1.62578,0,2.44833, , ,0.0251461, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:11 PM, ,4.05403, , ,6.06,1.41619,0,2.40597, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:16 PM, ,3.90172, , ,5.68,1.2794,0,2.90711, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:21 PM, ,4.08445, , ,6.14,1.39576,0,2.46804, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:26 PM, ,3.89568, , ,6.32,1.20118,0,3.28909, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:32 PM, ,3.66492, , ,5.78,1.34083,0,2.84953, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:39 PM, ,4.3787, , ,5.6,1.37042,0,2.0211, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:44 PM, ,4.38694, , ,6,1.33014,0,2.31931, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:51 PM, ,3.85985, , ,5.92,1.22441,0,3.16447, , ,0.0401896, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:13:56 PM, ,3.66888, , ,5.76,1.57832,0,2.2198, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:14:06 PM, ,4.09395, , ,6.38,1.35603,0,2.83895, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:14:11 PM, ,4.13935, , ,6.3,1.22965,0,3.33806, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:14:17 PM, ,4.164, , ,6.42,1.26247,0,3.13243, , ,0.0226902, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:14:22 PM, ,3.33859, , ,6.2,1.4316,0,3.07975, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/20/2024 4:14:29 PM, ,4.1455, , ,6,1.18939,0,3.48037, , ,0, ,
